Anon Period,Orders cons. (anon),month,quarter,year,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,TGL Biz Desc_SSI,TGL Business Unit_SSI027,TGL Business Unit_SSI037,TGL Business Unit_SSI047,TGL Business Unit_SSI070,TGL Business Segment_SSI02710,TGL Business Segment_SSI02780,TGL Business Segment_SSI02782,TGL Business Segment_SSI02784,TGL Business Segment_SSI02786,TGL Business Segment_SSI02792,TGL Business Segment_SSI02793,TGL Business Segment_SSI02796,TGL Business Segment_SSI02798,TGL Business Segment_SSI02799,TGL Business Segment_SSI03781,TGL Business Segment_SSI03782,TGL Business Segment_SSI03784,TGL Business Segment_SSI03798,TGL Business Segment_SSI03799,TGL Business Segment_SSI04781,TGL Business Segment_SSI04783,TGL Business Segment_SSI04784,TGL Business Segment_SSI04799,TGL Business Segment_SSI07081,TGL Business Segment_SSI07082,TGL Business Segment_SSI07083,TGL Business Segment_SSI07098,TGL Business Segment_SSI07099
13,22405420,4,2,2022,1205524.0,8026277.0,15906128.0,11978740.0,650694.0,8379309.666666667,7356657.769599352,6341295.833333333,6657394.9496758925,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,4018989,4,2,2022,16608347.0,1205524.0,8026277.0,657549.0,75287332.0,8613382.666666666,7718177.174061794,7112897.0,7637589.807578164,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,186546,4,2,2022,3558125.0,16608347.0,1205524.0,273557.0,24002463.0,7123998.666666667,8297489.400252619,7596326.333333333,7228091.767444938,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,7230932,4,2,2022,146420.0,3558125.0,16608347.0,15906128.0,3400251.0,6770964.0,8688527.54891617,7575136.833333333,7253992.179342324,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,935503,4,2,2022,6986515.0,146420.0,3558125.0,8026277.0,20130695.0,3563686.6666666665,3420050.891633153,6088534.666666667,6013038.475209833,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,0,4,2,2022,608764.0,6986515.0,146420.0,1205524.0,54277478.0,2580566.3333333335,3822659.837542803,4852282.5,6291045.751114986,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,9339997,4,2,2022,88964.0,608764.0,6986515.0,16608347.0,11978740.0,2561414.3333333335,3841052.5826396556,4666189.166666667,6435353.205783859,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,149731,4,2,2022,3874223.0,88964.0,608764.0,3558125.0,657549.0,1523983.6666666667,2051893.4433743912,2543835.1666666665,2758790.028290217,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,17712,4,2,2022,53604.0,3874223.0,88964.0,146420.0,273557.0,1338930.3333333333,2195699.0371275437,1959748.3333333333,2869847.9027698445,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,28895287,5,2,2022,17712.0,53604.0,3874223.0,6986515.0,15906128.0,1315179.6666666667,2216269.1951400726,1938297.0,2886545.320706711,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
